row_id,order_id,order_date,ship_date,segment,category,sub_category,product_name,region,state,city,sales,profit,discount,quantity,month,discount_bucket
9473,CA-2017-102925,2017-11-05,2017-11-10,Consumer,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,East,New York,New York City,128.12,24.2,0.1,2,2017-11,0-10%
9474,CA-2017-102925,2017-11-05,2017-11-10,Consumer,Furniture,Furnishings,"Career Cubicle Clock, 8 1/4"", Black",East,New York,New York City,101.4,38.53,0.0,5,2017-11,0%
9475,CA-2015-100818,2015-05-31,2015-06-05,Corporate,Office Supplies,Labels,Avery 501,Central,Illinois,Chicago,5.9,1.99,0.2,2,2015-05,10-20%
9476,CA-2015-100818,2015-05-31,2015-06-05,Corporate,Office Supplies,Paper,Xerox 1988,Central,Illinois,Chicago,173.49,54.22,0.2,7,2015-05,10-20%
9477,CA-2015-100818,2015-05-31,2015-06-05,Corporate,Furniture,Furnishings,"Tenex Traditional Chairmats for Hard Floors, Average Lip, 36"" x 48""",Central,Illinois,Chicago,51.56,-61.87,0.6,2,2015-05,>20%
9478,CA-2015-100818,2015-05-31,2015-06-05,Corporate,Office Supplies,Binders,Storex Dura Pro Binders,Central,Illinois,Chicago,3.56,-6.24,0.8,3,2015-05,>20%
9479,CA-2014-126193,2014-09-07,2014-09-14,Consumer,Office Supplies,Fasteners,Acco Hot Clips Clips to Go,Central,Illinois,Oswego,13.16,4.11,0.2,5,2014-09,10-20%
9480,CA-2014-126193,2014-09-07,2014-09-14,Consumer,Office Supplies,Binders,Avery Heavy-Duty EZD View Binder with Locking Rings,Central,Illinois,Oswego,3.83,-6.51,0.8,3,2014-09,>20%
9481,CA-2014-126193,2014-09-07,2014-09-14,Consumer,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System,Central,Illinois,Oswego,304.99,-533.73,0.8,5,2014-09,>20%
9482,CA-2017-150504,2017-11-06,2017-11-12,Consumer,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",Central,Texas,Dallas,18.16,1.82,0.2,2,2017-11,10-20%
9483,CA-2015-158351,2015-06-20,2015-06-24,Home Office,Technology,Accessories,Razer Tiamat Over Ear 7.1 Surround Sound PC Gaming Headset,East,Pennsylvania,Philadelphia,319.98,92.0,0.2,2,2015-06,10-20%
9484,CA-2014-122679,2014-07-22,2014-07-28,Home Office,Office Supplies,Art,Crayola Colored Pencils,West,California,Los Angeles,19.68,6.49,0.0,6,2014-07,0%
9485,CA-2016-164770,2016-12-02,2016-12-04,Corporate,Furniture,Bookcases,Sauder Camden County Collection Library,Central,Texas,Houston,781.86,-137.98,0.32,10,2016-12,>20%
9486,CA-2016-164770,2016-12-02,2016-12-04,Corporate,Office Supplies,Paper,Xerox 1962,Central,Texas,Houston,30.82,9.63,0.2,9,2016-12,10-20%
9487,CA-2017-130505,2017-10-12,2017-10-12,Consumer,Furniture,Tables,"Chromcraft 48"" x 96"" Racetrack Double Pedestal Table",East,West Virginia,Wheeling,673.34,-76.95,0.3,3,2017-10,>20%
9488,US-2017-125213,2017-12-11,2017-12-13,Corporate,Office Supplies,Fasteners,Stockwell Push Pins,East,New Jersey,Paterson,6.54,2.16,0.0,3,2017-12,0%
9489,CA-2015-156566,2015-10-01,2015-10-04,Consumer,Technology,Phones,Wilson Electronics DB Pro Signal Booster,West,Oregon,Portland,572.8,50.12,0.2,2,2015-10,10-20%
9490,US-2016-102232,2016-08-05,2016-08-11,Corporate,Office Supplies,Art,"Boston Model 1800 Electric Pencil Sharpener, Gray",South,Alabama,Huntsville,197.05,59.12,0.0,7,2016-08,0%
9491,CA-2017-111738,2017-01-03,2017-01-07,Consumer,Office Supplies,Binders,GBC ProClick 150 Presentation Binding System,West,California,San Francisco,2022.27,682.52,0.2,8,2017-01,10-20%
9492,CA-2017-111738,2017-01-03,2017-01-07,Consumer,Office Supplies,Art,Manco Dry-Lighter Erasable Highlighter,West,California,San Francisco,9.12,3.1,0.0,3,2017-01,0%
9493,CA-2017-163188,2017-11-07,2017-11-07,Consumer,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,Central,Oklahoma,Oklahoma City,38.16,19.08,0.0,9,2017-11,0%
9494,CA-2016-105207,2016-01-03,2016-01-08,Corporate,Furniture,Tables,"Hon Practical Foundations 30 x 60 Training Table, Light Gray/Charcoal",Central,Oklahoma,Broken Arrow,1592.85,350.43,0.0,7,2016-01,0%
9495,CA-2016-105207,2016-01-03,2016-01-08,Corporate,Office Supplies,Binders,Storex Dura Pro Binders,Central,Oklahoma,Broken Arrow,11.88,5.35,0.0,2,2016-01,0%
9496,US-2016-123610,2016-05-12,2016-05-16,Consumer,Technology,Accessories,Memorex Mini Travel Drive 32 GB USB 2.0 Flash Drive,West,California,Mission Viejo,120.0,46.8,0.0,6,2016-05,0%
9497,US-2016-123610,2016-05-12,2016-05-16,Consumer,Office Supplies,Appliances,Staple holder,West,California,Mission Viejo,8.67,2.34,0.0,1,2016-05,0%
9498,CA-2017-118213,2017-11-05,2017-11-07,Home Office,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled",Central,Indiana,Greenwood,4.41,2.03,0.0,1,2017-11,0%
9499,CA-2017-118213,2017-11-05,2017-11-07,Home Office,Office Supplies,Paper,Easy-staple paper,Central,Indiana,Greenwood,167.94,82.29,0.0,3,2017-11,0%
9500,CA-2017-118213,2017-11-05,2017-11-07,Home Office,Office Supplies,Paper,Strathmore Photo Mount Cards,Central,Indiana,Greenwood,67.8,31.19,0.0,10,2017-11,0%
9501,CA-2016-149237,2016-05-26,2016-05-30,Consumer,Furniture,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,Central,Wisconsin,Milwaukee,26.94,11.31,0.0,3,2016-05,0%
9502,US-2015-158589,2015-11-20,2015-11-24,Consumer,Furniture,Furnishings,Dana Swing-Arm Lamps,West,California,San Francisco,32.04,8.01,0.0,3,2015-11,0%
9503,CA-2016-101329,2016-04-22,2016-04-29,Consumer,Office Supplies,Art,Barrel Sharpener,East,New York,Rome,32.13,8.35,0.0,9,2016-04,0%
9504,CA-2016-101329,2016-04-22,2016-04-29,Consumer,Office Supplies,Art,Newell 32,East,New York,Rome,2.88,0.81,0.0,1,2016-04,0%
9505,CA-2016-113607,2016-10-14,2016-10-18,Corporate,Technology,Phones,Motorola L703CM,East,New York,New York City,1091.93,272.98,0.0,7,2016-10,0%
9506,CA-2016-113607,2016-10-14,2016-10-18,Corporate,Office Supplies,Paper,Xerox 1908,East,New York,New York City,111.96,54.86,0.0,2,2016-10,0%
9507,CA-2014-149104,2014-04-05,2014-04-07,Consumer,Office Supplies,Art,Stanley Contemporary Battery Pencil Sharpeners,Central,Michigan,Dearborn Heights,26.7,7.48,0.0,2,2014-04,0%
9508,CA-2014-149104,2014-04-05,2014-04-07,Consumer,Office Supplies,Binders,"Fellowes Twister Kit, Gray/Clear, 3/pkg",Central,Michigan,Dearborn Heights,40.2,18.09,0.0,5,2014-04,0%
9509,CA-2014-149104,2014-04-05,2014-04-07,Consumer,Office Supplies,Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",Central,Michigan,Dearborn Heights,13.89,4.58,0.0,3,2014-04,0%
9510,CA-2014-149104,2014-04-05,2014-04-07,Consumer,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,Central,Michigan,Dearborn Heights,689.82,20.69,0.0,6,2014-04,0%
9511,CA-2016-105263,2016-08-06,2016-08-11,Consumer,Office Supplies,Art,"Dixon Prang Watercolor Pencils, 10-Color Set with Brush",East,New York,New York City,38.34,15.72,0.0,9,2016-08,0%
9512,CA-2014-130575,2014-12-14,2014-12-16,Corporate,Office Supplies,Binders,GBC VeloBind Cover Sets,Central,Illinois,Chicago,9.26,-13.9,0.8,3,2014-12,>20%
9513,CA-2017-142461,2017-05-30,2017-06-03,Consumer,Furniture,Bookcases,"Atlantic Metals Mobile 5-Shelf Bookcases, Custom Colors",Central,Texas,Dallas,204.67,-6.02,0.32,1,2017-05,>20%
9514,CA-2016-125220,2016-10-14,2016-10-19,Consumer,Technology,Accessories,Plantronics CS510 - Over-the-Head monaural Wireless Headset System,Central,Wisconsin,Appleton,1649.75,544.42,0.0,5,2016-10,0%
9515,CA-2014-100293,2014-03-14,2014-03-18,Home Office,Office Supplies,Paper,Xerox 1887,South,Florida,Jacksonville,91.06,31.87,0.2,6,2014-03,10-20%
9516,CA-2014-154165,2014-02-17,2014-02-24,Consumer,Office Supplies,Art,Staples in misc. colors,Central,Illinois,Chicago,54.21,8.81,0.2,14,2014-02,10-20%
9517,CA-2015-123939,2015-08-24,2015-08-26,Consumer,Technology,Phones,"Belkin SportFit Armband For iPhone 5s/5c, Fuchsia",East,Ohio,Bowling Green,26.98,4.05,0.4,3,2015-08,>20%
9518,CA-2015-123939,2015-08-24,2015-08-26,Consumer,Office Supplies,Labels,Avery 474,East,Ohio,Bowling Green,6.91,2.51,0.2,3,2015-08,10-20%
9519,CA-2015-123939,2015-08-24,2015-08-26,Consumer,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,East,Ohio,Bowling Green,435.5,48.99,0.2,3,2015-08,10-20%
9520,US-2017-104451,2017-05-08,2017-05-12,Consumer,Office Supplies,Appliances,Fellowes Mighty 8 Compact Surge Protector,West,California,San Francisco,81.08,22.7,0.0,4,2017-05,0%
9521,CA-2016-101189,2016-02-04,2016-02-09,Corporate,Office Supplies,Storage,Safco Commercial Shelving,West,California,Los Angeles,93.02,3.72,0.0,2,2016-02,0%
9522,CA-2014-169446,2014-12-19,2014-12-25,Consumer,Technology,Phones,RCA ViSYS 25425RE1 Corded phone,Central,Illinois,Chicago,323.98,36.45,0.2,3,2014-12,10-20%
9523,CA-2014-169446,2014-12-19,2014-12-25,Consumer,Office Supplies,Paper,Xerox 229,Central,Illinois,Chicago,15.55,5.44,0.2,3,2014-12,10-20%
9524,CA-2014-169446,2014-12-19,2014-12-25,Consumer,Office Supplies,Storage,"Rogers Jumbo File, Granite",Central,Illinois,Chicago,32.59,-7.74,0.2,3,2014-12,10-20%
9525,CA-2017-156958,2017-12-05,2017-12-06,Home Office,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,West,Washington,Seattle,83.92,29.37,0.2,5,2017-12,10-20%
9526,CA-2017-156958,2017-12-05,2017-12-06,Home Office,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,West,Washington,Seattle,199.9,39.98,0.0,5,2017-12,0%
9527,CA-2017-156958,2017-12-05,2017-12-06,Home Office,Technology,Phones,Cyber Acoustics AC-202b Speech Recognition Stereo Headset,West,Washington,Seattle,31.18,-7.01,0.2,3,2017-12,10-20%
9528,CA-2017-156958,2017-12-05,2017-12-06,Home Office,Office Supplies,Binders,GBC VeloBinder Manual Binding System,West,Washington,Seattle,172.75,60.46,0.2,6,2017-12,10-20%
9529,CA-2017-156958,2017-12-05,2017-12-06,Home Office,Office Supplies,Binders,Fellowes Black Plastic Comb Bindings,West,Washington,Seattle,9.3,3.02,0.2,2,2017-12,10-20%
9530,CA-2017-101637,2017-03-24,2017-03-25,Corporate,Office Supplies,Storage,Iris Project Case,Central,Texas,Beaumont,12.77,0.96,0.2,2,2017-03,10-20%
9531,CA-2017-111759,2017-07-08,2017-07-12,Home Office,Office Supplies,Paper,Easy-staple paper,West,Washington,Seattle,52.76,24.27,0.0,2,2017-07,0%
9532,CA-2017-102729,2017-10-26,2017-10-31,Home Office,Office Supplies,Storage,"Multi-Use Personal File Cart and Caster Set, Three Stacking Bins",Central,Texas,Dallas,55.62,5.56,0.2,2,2017-10,10-20%
9533,CA-2016-116596,2016-10-27,2016-10-31,Consumer,Furniture,Chairs,"Metal Folding Chairs, Beige, 4/Carton",East,New York,New York City,427.64,80.78,0.1,14,2016-10,0-10%
9534,CA-2016-116596,2016-10-27,2016-10-31,Consumer,Office Supplies,Fasteners,"Advantus Push Pins, Aluminum Head",East,New York,New York City,40.67,12.61,0.0,7,2016-10,0%
9535,CA-2016-116596,2016-10-27,2016-10-31,Consumer,Office Supplies,Storage,Rogers Profile Extra Capacity Storage Tub,East,New York,New York City,33.48,1.34,0.0,2,2016-10,0%
9536,CA-2016-116596,2016-10-27,2016-10-31,Consumer,Office Supplies,Binders,Prestige Round Ring Binders,East,New York,New York City,9.73,3.28,0.2,2,2016-10,10-20%
9537,CA-2017-124191,2017-06-12,2017-06-14,Consumer,Furniture,Furnishings,"Eldon Expressions Wood Desk Accessories, Oak",Central,Illinois,Chicago,8.86,-6.86,0.6,3,2017-06,>20%
9538,CA-2016-148747,2016-09-25,2016-09-27,Corporate,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",West,California,San Francisco,477.67,84.29,0.15,2,2016-09,10-20%
9539,US-2017-169488,2017-09-07,2017-09-09,Consumer,Office Supplies,Paper,Avoid Verbal Orders Carbonless Minifold Book,East,Rhode Island,Providence,16.9,7.77,0.0,5,2017-09,0%
9540,US-2017-169488,2017-09-07,2017-09-09,Consumer,Office Supplies,Paper,Xerox 191,East,Rhode Island,Providence,39.96,18.78,0.0,2,2017-09,0%
9541,CA-2015-135727,2015-05-11,2015-05-16,Home Office,Furniture,Chairs,Global Chrome Stack Chair,West,Arizona,Phoenix,191.97,16.8,0.2,7,2015-05,10-20%
9542,CA-2015-135251,2015-08-06,2015-08-10,Corporate,Office Supplies,Labels,Avery 505,Central,Texas,Houston,35.52,13.32,0.2,3,2015-08,10-20%
9543,CA-2015-135251,2015-08-06,2015-08-10,Corporate,Office Supplies,Binders,Avery Hole Reinforcements,Central,Texas,Houston,6.23,-9.66,0.8,5,2015-08,>20%
9544,CA-2015-135251,2015-08-06,2015-08-10,Corporate,Office Supplies,Paper,Xerox 1906,Central,Texas,Houston,56.7,19.14,0.2,2,2015-08,10-20%
9545,CA-2015-135251,2015-08-06,2015-08-10,Corporate,Furniture,Bookcases,O'Sullivan Manor Hill 2-Door Library in Brianna Oak,Central,Texas,Houston,369.2,-114.02,0.32,3,2015-08,>20%
9546,CA-2014-166590,2014-10-29,2014-11-02,Corporate,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,Central,Indiana,Columbus,1.98,0.89,0.0,2,2014-10,0%
9547,CA-2014-166590,2014-10-29,2014-11-02,Corporate,Office Supplies,Paper,"Snap-A-Way Black Print Carbonless Ruled Speed Letter, Triplicate",Central,Indiana,Columbus,75.88,35.66,0.0,2,2014-10,0%
9548,CA-2016-131744,2016-06-18,2016-06-20,Corporate,Office Supplies,Paper,Xerox 1900,East,Pennsylvania,Philadelphia,6.85,2.14,0.2,2,2016-06,10-20%
9549,CA-2016-131744,2016-06-18,2016-06-20,Corporate,Office Supplies,Binders,DXL Angle-View Binders with Locking Rings by Samsill,East,Pennsylvania,Philadelphia,4.63,-3.86,0.7,2,2016-06,>20%
9550,CA-2016-131744,2016-06-18,2016-06-20,Corporate,Office Supplies,Appliances,Harmony Air Purifier,East,Pennsylvania,Philadelphia,453.6,90.72,0.2,3,2016-06,10-20%
9551,CA-2015-160864,2015-05-03,2015-05-06,Home Office,Office Supplies,Binders,Avery Binding System Hidden Tab Executive Style Index Sets,West,California,San Jose,13.85,5.19,0.2,3,2015-05,10-20%
9552,CA-2015-147690,2015-11-10,2015-11-14,Consumer,Office Supplies,Storage,Iceberg Mobile Mega Data/Printer Cart ,East,Pennsylvania,Philadelphia,577.58,43.32,0.2,6,2015-11,10-20%
9553,CA-2015-163923,2015-05-30,2015-06-03,Home Office,Technology,Accessories,Imation Secure Drive + Hardware Encrypted USB flash drive - 16 GB,South,Virginia,Springfield,151.96,36.47,0.0,4,2015-05,0%
9554,CA-2016-125724,2016-09-22,2016-09-27,Corporate,Furniture,Furnishings,Aluminum Document Frame,West,Colorado,Broomfield,68.43,8.55,0.2,7,2016-09,10-20%
9555,CA-2015-111612,2015-11-28,2015-12-02,Consumer,Furniture,Furnishings,"Seth Thomas 13 1/2"" Wall Clock",East,Ohio,Columbus,71.12,9.78,0.2,5,2015-11,10-20%
9556,CA-2015-111612,2015-11-28,2015-12-02,Consumer,Office Supplies,Fasteners,Staples,East,Ohio,Columbus,3.01,0.56,0.2,2,2015-11,10-20%
9557,CA-2015-156853,2015-12-03,2015-12-05,Home Office,Office Supplies,Paper,Xerox 1935,East,New Hampshire,Concord,184.66,84.94,0.0,7,2015-12,0%
9558,CA-2014-103086,2014-10-17,2014-10-19,Consumer,Furniture,Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Central,Texas,Houston,5.31,-1.59,0.6,2,2014-10,>20%
9559,CA-2016-129280,2016-05-03,2016-05-05,Consumer,Technology,Accessories,Imation 16GB Mini TravelDrive USB 2.0 Flash Drive,East,Ohio,Newark,132.52,34.79,0.2,5,2016-05,10-20%
9560,CA-2016-129280,2016-05-03,2016-05-05,Consumer,Office Supplies,Storage,Tennsco Industrial Shelving,East,Ohio,Newark,195.64,-44.02,0.2,5,2016-05,10-20%
9561,CA-2016-129280,2016-05-03,2016-05-05,Consumer,Furniture,Furnishings,"Computer Room Manger, 14""",East,Ohio,Newark,51.97,10.39,0.2,2,2016-05,10-20%
9562,CA-2016-129280,2016-05-03,2016-05-05,Consumer,Technology,Accessories,Logitech VX Revolution Cordless Laser Mouse for Notebooks (Black),East,Ohio,Newark,431.98,-75.6,0.2,3,2016-05,10-20%
9563,CA-2016-129280,2016-05-03,2016-05-05,Consumer,Technology,Machines,Cisco 8961 IP Phone Charcoal,East,Ohio,Newark,224.94,-164.95,0.7,3,2016-05,>20%
9564,CA-2016-129280,2016-05-03,2016-05-05,Consumer,Office Supplies,Labels,Avery 496,East,Ohio,Newark,6.0,2.1,0.2,2,2016-05,10-20%
9565,CA-2015-161242,2015-06-01,2015-06-08,Home Office,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages",West,California,Los Angeles,11.76,5.76,0.0,2,2015-06,0%
9566,CA-2014-130428,2014-03-31,2014-03-31,Consumer,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",South,Florida,Tampa,1125.49,98.48,0.2,7,2014-03,10-20%
9567,CA-2014-130428,2014-03-31,2014-03-31,Consumer,Office Supplies,Binders,Ibico Plastic and Wire Spiral Binding Combs,South,Florida,Tampa,12.65,-10.12,0.7,5,2014-03,>20%
9568,CA-2014-130428,2014-03-31,2014-03-31,Consumer,Office Supplies,Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",South,Florida,Tampa,4.03,1.06,0.2,2,2014-03,10-20%
9569,CA-2017-104388,2017-07-05,2017-07-07,Corporate,Technology,Phones,Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5,Central,Nebraska,Fremont,79.96,22.39,0.0,4,2017-07,0%
9570,CA-2015-113131,2015-09-24,2015-09-24,Consumer,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,East,Ohio,Columbus,6.73,-4.49,0.7,6,2015-09,>20%
9571,CA-2015-113131,2015-09-24,2015-09-24,Consumer,Office Supplies,Storage,"Tennsco Lockers, Sand",East,Ohio,Columbus,33.57,1.68,0.2,2,2015-09,10-20%
9572,CA-2015-113131,2015-09-24,2015-09-24,Consumer,Office Supplies,Envelopes,#6 3/4 Gummed Flap White Envelopes,East,Ohio,Columbus,15.84,5.54,0.2,2,2015-09,10-20%
9573,CA-2015-113131,2015-09-24,2015-09-24,Consumer,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",East,Ohio,Columbus,24.42,7.94,0.2,1,2015-09,10-20%
9574,CA-2015-113131,2015-09-24,2015-09-24,Consumer,Office Supplies,Art,Newell 347,East,Ohio,Columbus,17.12,1.93,0.2,5,2015-09,10-20%
9575,CA-2015-148495,2015-08-13,2015-08-13,Consumer,Furniture,Furnishings,Ultra Door Pull Handle,West,California,Pomona,31.56,10.41,0.0,3,2015-08,0%
9576,CA-2015-143147,2015-05-26,2015-05-28,Consumer,Furniture,Chairs,Novimex Swivel Fabric Task Chair,Central,Texas,San Antonio,105.69,-28.69,0.3,1,2015-05,>20%
9577,CA-2015-143147,2015-05-26,2015-05-28,Consumer,Technology,Machines,StarTech.com 10/100 VDSL2 Ethernet Extender Kit,Central,Texas,San Antonio,399.54,-79.91,0.4,2,2015-05,>20%
9578,CA-2015-143147,2015-05-26,2015-05-28,Consumer,Furniture,Chairs,"Global Stack Chair with Arms, Black",Central,Texas,San Antonio,104.93,-4.5,0.3,5,2015-05,>20%
9579,CA-2017-152975,2017-09-14,2017-09-16,Home Office,Technology,Phones,Wilson SignalBoost 841262 DB PRO Amplifier Kit,East,New York,New York City,1079.85,323.96,0.0,3,2017-09,0%
9580,CA-2017-152975,2017-09-14,2017-09-16,Home Office,Office Supplies,Storage,Sensible Storage WireTech Storage Systems,East,New York,New York City,70.98,3.55,0.0,1,2017-09,0%
9581,CA-2017-152975,2017-09-14,2017-09-16,Home Office,Office Supplies,Art,Bulldog Table or Wall-Mount Pencil Sharpener,East,New York,New York City,29.95,8.69,0.0,5,2017-09,0%
9582,CA-2017-152975,2017-09-14,2017-09-16,Home Office,Furniture,Chairs,"Office Star - Contemporary Task Swivel chair with Loop Arms, Charcoal",East,New York,New York City,589.41,-6.55,0.1,5,2017-09,0-10%
9583,CA-2016-107475,2016-06-07,2016-06-11,Home Office,Office Supplies,Fasteners,Ideal Clamps,East,Pennsylvania,Philadelphia,9.65,3.5,0.2,6,2016-06,10-20%
9584,CA-2017-116127,2017-06-25,2017-06-27,Consumer,Furniture,Bookcases,DMI Eclipse Executive Suite Bookcases,East,New York,New York City,400.78,-5.01,0.2,1,2017-06,10-20%
9585,CA-2017-132584,2017-08-26,2017-08-27,Home Office,Office Supplies,Storage,"Neat Ideas Personal Hanging Folder Files, Black",Central,Michigan,Detroit,53.72,13.97,0.0,4,2017-08,0%
9586,CA-2016-160598,2016-08-26,2016-08-28,Corporate,Office Supplies,Paper,Xerox 1944,South,Florida,Miami,31.01,11.24,0.2,1,2016-08,10-20%
9587,CA-2016-108630,2016-11-18,2016-11-18,Consumer,Office Supplies,Binders,Recycled Premium Regency Composition Covers,West,California,Concord,61.12,22.16,0.2,5,2016-11,10-20%
9588,US-2017-129203,2017-04-17,2017-04-22,Corporate,Office Supplies,Storage,Carina Media Storage Towers in Natural & Black,Central,Illinois,Chicago,195.14,-43.91,0.2,4,2017-04,10-20%
9589,CA-2017-110940,2017-07-23,2017-07-28,Consumer,Office Supplies,Art,"Hunt PowerHouse Electric Pencil Sharpener, Blue",Central,Illinois,Wheeling,121.54,15.19,0.2,4,2017-07,10-20%
9590,CA-2014-119172,2014-05-11,2014-05-15,Home Office,Office Supplies,Paper,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Central,Illinois,Chicago,17.47,5.68,0.2,3,2014-05,10-20%
9591,CA-2014-119172,2014-05-11,2014-05-15,Home Office,Office Supplies,Binders,Avery Arch Ring Binders,Central,Illinois,Chicago,104.58,-172.56,0.8,9,2014-05,>20%
9592,US-2016-105452,2016-07-28,2016-08-01,Home Office,Furniture,Furnishings,"Eldon Image Series Desk Accessories, Ebony",Central,Texas,Pasadena,24.7,-9.88,0.6,5,2016-07,>20%
9593,US-2016-105452,2016-07-28,2016-08-01,Home Office,Furniture,Furnishings,"Tenex Chairmat w/ Average Lip, 45"" x 53""",Central,Texas,Pasadena,302.72,-378.4,0.6,5,2016-07,>20%
9594,CA-2017-108931,2017-09-14,2017-09-19,Consumer,Office Supplies,Paper,Xerox 1980,East,New York,New York City,8.56,3.85,0.0,2,2017-09,0%
9595,CA-2017-108931,2017-09-14,2017-09-19,Consumer,Office Supplies,Paper,Xerox 1987,East,New York,New York City,11.56,5.66,0.0,2,2017-09,0%
9596,CA-2017-104619,2017-01-24,2017-01-29,Corporate,Office Supplies,Appliances,"Acco Six-Outlet Power Strip, 4' Cord Length",West,California,San Jose,25.86,6.72,0.0,3,2017-01,0%
9597,CA-2017-104619,2017-01-24,2017-01-29,Corporate,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,West,California,San Jose,276.78,89.95,0.2,2,2017-01,10-20%
9598,CA-2017-104619,2017-01-24,2017-01-29,Corporate,Technology,Phones,Jensen SMPS-640 - speaker phone,West,California,San Jose,110.35,8.28,0.2,3,2017-01,10-20%
9599,CA-2015-149517,2015-09-19,2015-09-23,Home Office,Furniture,Furnishings,"Seth Thomas 8 1/2"" Cubicle Clock",West,California,Sacramento,60.84,19.47,0.0,3,2015-09,0%
9600,CA-2015-116841,2015-04-14,2015-04-18,Consumer,Office Supplies,Appliances,Acco Smartsocket Color-Coded Six-Outlet AC Adapter Model Surge Protectors,West,Oregon,Springfield,35.21,2.64,0.2,1,2015-04,10-20%
9601,CA-2017-107797,2017-05-08,2017-05-11,Corporate,Office Supplies,Paper,Xerox 1997,Central,Texas,Mansfield,41.47,14.52,0.2,8,2017-05,10-20%
9602,CA-2016-117604,2016-09-04,2016-09-09,Consumer,Office Supplies,Paper,Xerox 1886,South,Arkansas,Jonesboro,239.5,114.96,0.0,5,2016-09,0%
9603,CA-2014-130155,2014-05-19,2014-05-22,Consumer,Office Supplies,Supplies,Acme Design Stainless Steel Bent Scissors,South,Virginia,Virginia Beach,34.2,9.23,0.0,5,2014-05,0%
9604,CA-2016-129861,2016-06-17,2016-06-23,Corporate,Furniture,Tables,Hon 2111 Invitation Series Corner Table,East,New York,Rochester,376.87,-213.56,0.4,3,2016-06,>20%
9605,CA-2015-138625,2015-11-02,2015-11-05,Consumer,Office Supplies,Appliances,"Eureka Hand Vacuum, Bagless",South,Virginia,Chesapeake,197.72,55.36,0.0,4,2015-11,0%
9606,US-2017-122672,2017-11-04,2017-11-09,Corporate,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card,East,Ohio,Lancaster,70.72,-6.19,0.2,4,2017-11,10-20%
9607,US-2017-122672,2017-11-04,2017-11-09,Corporate,Office Supplies,Storage,"Carina 42""Hx23 3/4""W Media Storage Unit",East,Ohio,Lancaster,194.35,-43.73,0.2,3,2017-11,10-20%
9608,CA-2017-117128,2017-12-05,2017-12-08,Consumer,Office Supplies,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",East,New York,New York City,21.6,9.94,0.0,6,2017-12,0%
9609,CA-2017-117128,2017-12-05,2017-12-08,Consumer,Office Supplies,Labels,Avery 52,East,New York,New York City,11.07,5.2,0.0,3,2017-12,0%
9610,CA-2016-130638,2016-05-16,2016-05-19,Consumer,Furniture,Furnishings,"Tenex Carpeted, Granite-Look or Clear Contemporary Contour Shape Chair Mats",West,California,Los Angeles,282.84,19.8,0.0,4,2016-05,0%
9611,CA-2016-130638,2016-05-16,2016-05-19,Consumer,Office Supplies,Labels,Avery 481,West,California,Los Angeles,27.72,13.31,0.0,9,2016-05,0%
9612,CA-2017-144365,2017-10-24,2017-10-30,Consumer,Office Supplies,Fasteners,Staples,South,Mississippi,Jackson,11.68,5.26,0.0,4,2017-10,0%
9613,CA-2016-110086,2016-09-18,2016-09-22,Consumer,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,West,California,Woodland,239.98,24.0,0.2,2,2016-09,10-20%
9614,CA-2014-128524,2014-11-11,2014-11-13,Corporate,Office Supplies,Appliances,Belkin F5C206VTEL 6 Outlet Surge,West,Washington,Seattle,22.98,6.89,0.0,1,2014-11,0%
9615,CA-2014-128524,2014-11-11,2014-11-13,Corporate,Technology,Accessories,Belkin Standard 104 key USB Keyboard,West,Washington,Seattle,102.13,15.32,0.0,7,2014-11,0%
